t,current_joint_0,current_joint_1,current_joint_2,current_joint_3,current_joint_4,current_joint_5,nominal_err_0,nominal_err_1,nominal_err_2,nominal_err_3,nominal_err_4,nominal_err_5,rpy_err_0,rpy_err_1,rpy_err_2,setpoints_0,setpoints_1,setpoints_2,setpoints_3,setpoints_4,setpoints_5,vehicle_rpy_0,vehicle_rpy_1,vehicle_rpy_2,vehicle_xyz_0,vehicle_xyz_1,vehicle_xyz_2,xyz_err_0,xyz_err_1,xyz_err_2,zeta_0,zeta_1,zeta_2,zeta_3,zeta_4,zeta_5,zeta_6,zeta_7,zeta_8,zeta_9,zeta_10,zeta_11
1770724721.912289,0.502653,0.125657,-0.408242,-0.204204,-0.596898,-0.408374,0.000002,0.000007,-0.000165,-0.000000,-0.000004,-0.000033,0.069560,-0.006805,0.010956,-0.141097,0.148947,-0.029082,-0.037827,-0.127427,-0.632142,-0.069560,0.006805,0.489044,-0.002371,0.007935,2.001560,0.002371,-0.007935,-0.001560,-0.003255,-0.016073,-0.002704,-0.000149,-0.008303,0.021363,0.000002,0.000007,-0.000165,-0.000000,-0.000004,-0.000033
1770724752.012267,-0.785406,-0.219872,0.031062,0.769690,-0.329906,0.000418,0.000008,-0.000039,0.000354,0.000000,0.000039,-0.000418,-0.008553,-0.005751,-0.023139,0.021325,0.039007,0.050567,-0.067329,-0.168379,-0.624408,0.008553,0.005751,0.523139,0.011528,-0.018780,1.995936,-0.011528,0.018780,0.004064,-0.001229,0.044044,0.003676,0.000266,-0.006140,-0.046180,0.000008,-0.000039,0.000354,0.000000,0.000039,-0.000418
1770724822.412235,0.282617,0.329225,0.367432,-0.298451,-0.298388,-0.311618,0.000126,0.000643,-0.006149,-0.000000,-0.000063,-0.002542,0.070628,0.009998,0.004267,-0.156419,0.145917,0.057125,-0.009409,0.190010,-0.672819,-0.070628,-0.009998,0.495733,-0.001781,0.006584,1.998434,0.001781,-0.006584,0.001566,-0.003111,-0.013344,0.000656,0.000085,0.009362,0.009209,0.000126,0.000642,-0.006143,-0.000000,-0.000063,-0.002539
1770724852.412287,-0.267185,0.690747,0.160290,0.204204,-0.015695,0.488022,0.000150,0.000403,-0.003210,0.000000,-0.000013,-0.001076,0.021631,0.005408,-0.018433,-0.097665,0.089460,0.057312,-0.041827,0.219350,-0.682019,-0.021631,-0.005408,0.518433,0.009467,-0.009458,2.002240,-0.009467,0.009458,-0.002240,-0.007077,0.025828,-0.001641,-0.000199,0.006198,-0.036703,0.000150,0.000403,-0.003207,0.000000,-0.000013,-0.001074
1770724882.512269,0.769724,0.722570,0.141745,0.361283,-1.366564,0.282798,-0.000034,-0.000004,-0.000373,0.000000,-0.000029,-0.000054,0.092874,-0.006379,0.023818,-0.167306,0.174012,0.015498,-0.050291,0.151561,-0.661896,-0.092874,0.006379,0.476182,-0.002839,0.017461,1.998753,0.002839,-0.017461,0.001247,-0.010959,-0.033569,-0.001945,-0.000303,-0.010759,0.046791,-0.000034,-0.000004,-0.000373,0.000000,-0.000029,-0.000054
1770724918.412273,0.628369,0.706768,-0.376123,0.251327,-0.251305,-0.157764,-0.000051,0.000090,-0.000869,-0.000000,-0.000022,0.000685,0.077358,-0.009991,-0.004846,-0.146066,0.157548,-0.042058,-0.041440,-0.028704,-0.645494,-0.077358,0.009991,0.504846,0.001127,0.004289,1.996182,-0.001127,-0.004289,0.003818,-0.006153,-0.006681,0.003246,0.000097,-0.009203,-0.010424,-0.000051,0.000090,-0.000868,-0.000000,-0.000022,0.000684
1770724948.412285,0.628330,0.533964,0.410604,-0.125664,-1.005304,-0.675878,-0.000011,0.000106,-0.002197,-0.000000,-0.000006,0.000436,0.098173,0.005753,0.007271,-0.174004,0.167575,0.029929,0.036058,0.103391,-0.651974,-0.098173,-0.005753,0.492729,-0.008497,0.005671,2.003062,0.008497,-0.005671,-0.003062,0.009579,-0.017622,-0.004864,0.000083,0.004295,0.015021,-0.000011,0.000106,-0.002195,-0.000000,-0.000006,0.000435
1770724990.412286,-0.078540,0.093912,0.458639,-0.502655,-0.204212,-0.595202,0.000000,0.000336,-0.003108,-0.000000,0.000009,-0.001700,0.037115,0.009995,-0.008352,-0.121966,0.107580,0.065348,-0.031121,0.222020,-0.683757,-0.037115,-0.009995,0.508352,0.005740,-0.011702,1.999256,-0.005740,0.011702,0.000744,0.001369,0.025961,0.001694,-0.000167,0.010598,-0.016304,0.000000,0.000336,-0.003105,-0.000000,0.000008,-0.001698
1770725020.512273,-0.031497,0.345528,0.142793,-0.644026,-1.005057,-0.628039,0.000081,0.000047,-0.001422,-0.000000,-0.000253,-0.000279,0.054727,0.007888,0.008248,-0.143293,0.134352,0.066665,-0.044299,0.252313,-0.692600,-0.054727,-0.007888,0.491752,0.001375,-0.000194,2.002759,-0.001375,0.000194,-0.002759,-0.002261,0.001787,-0.002645,0.000130,0.006967,0.016886,0.000081,0.000047,-0.001420,-0.000000,-0.000252,-0.000279
1770725050.512352,-0.125692,0.581217,-0.690954,-0.769690,-1.366547,0.345684,0.000028,-0.000022,-0.000196,-0.000000,-0.000046,-0.000109,0.053935,-0.008317,-0.000562,-0.130202,0.140714,0.031516,-0.061979,0.209112,-0.678854,-0.053935,0.008317,0.500562,0.005451,0.002350,1.998732,-0.005451,-0.002350,0.001268,-0.011818,0.001044,0.001227,0.000009,-0.008236,-0.001570,0.000028,-0.000022,-0.000196,-0.000000,-0.000046,-0.000109
1770725091.212332,-0.455519,0.078547,-0.486816,0.769690,-1.240897,-0.722682,-0.000012,-0.000007,-0.000131,0.000000,-0.000032,0.000116,-0.012365,-0.009976,-0.012954,0.046054,0.035849,0.045332,-0.073900,0.106708,-0.655401,0.012365,0.009976,0.512954,0.010442,-0.015085,1.998329,-0.010442,0.015085,0.001671,-0.003404,0.036516,0.001184,0.000258,-0.010285,-0.025755,-0.000012,-0.000007,-0.000131,0.000000,-0.000032,0.000116
1770725121.312293,-0.172785,-0.612608,-0.157060,0.267035,-1.492255,-0.345581,-0.000003,-0.000002,-0.000020,-0.000000,-0.000001,0.000005,0.018861,-0.007473,0.008684,-0.086089,0.098653,0.043147,-0.064675,-0.057108,-0.643820,-0.018861,0.007473,0.491316,-0.001476,0.000581,1.997366,0.001476,-0.000581,0.002634,0.002033,-0.002464,0.002601,-0.000130,-0.007791,0.017206,-0.000003,-0.000002,-0.000020,-0.000000,-0.000001,0.000005
1770725193.612251,-0.361246,-0.000162,0.536665,0.125664,-1.256623,-0.408889,-0.000038,0.000162,-0.002595,-0.000000,-0.000014,0.000482,0.002817,0.009992,-0.000068,-0.076966,0.052704,0.071389,-0.044169,0.279828,-0.704186,-0.002817,-0.009992,0.500068,0.002491,-0.000921,1.999571,-0.002491,0.000921,0.000429,-0.003482,0.004000,0.000475,-0.000001,0.009982,-0.000108,-0.000038,0.000162,-0.002592,-0.000000,-0.000014,0.000481
1770725223.712276,-0.439693,0.297840,0.729928,0.486947,-1.099182,0.533613,-0.000130,0.000611,-0.007362,0.000000,-0.000375,0.000458,-0.010334,0.003455,-0.006328,-0.026504,-0.014175,0.061808,-0.054012,0.289003,-0.707330,0.010334,-0.003455,0.506328,0.005936,-0.002979,2.003014,-0.005936,0.002979,-0.003014,-0.007495,0.010926,-0.003098,-0.000044,0.003320,-0.012677,-0.000129,0.000611,-0.007355,0.000000,-0.000375,0.000457
1770725253.812283,0.659732,0.345540,0.346737,0.000000,-1.178099,0.550113,0.000002,0.000035,-0.001162,-0.000000,0.000002,-0.000334,0.103914,-0.008439,0.049372,-0.180722,0.189131,0.038031,-0.067505,0.198984,-0.675331,-0.103914,0.008439,0.450628,-0.009768,0.032456,1.987264,0.009768,-0.032456,0.012736,-0.010781,-0.067824,0.005628,-0.000832,-0.018617,0.097235,0.000002,0.000035,-0.001161,-0.000000,0.000002,-0.000334
1770725283.812287,-0.439768,0.769548,-0.155880,-0.125664,-0.031416,-0.581833,-0.000055,0.000143,-0.001200,-0.000000,-0.000000,0.000638,0.005664,-0.003492,-0.037243,-0.056316,0.066755,0.037958,-0.052208,0.192998,-0.674687,-0.005664,0.003492,0.537243,0.008364,-0.011307,1.999251,-0.008364,0.011307,0.000749,-0.002797,0.027956,0.000897,0.000260,-0.003067,-0.074429,-0.000055,0.000143,-0.001199,-0.000000,-0.000000,0.000637
1770725313.912266,0.754014,0.628338,-0.408230,0.628319,-1.429383,0.486992,-0.000032,-0.000019,-0.000177,0.000000,-0.000042,-0.000045,0.084633,-0.003735,0.025563,-0.162304,0.166141,0.030659,-0.046907,0.148059,-0.661609,-0.084633,0.003735,0.474437,-0.008187,0.016499,1.997089,0.008187,-0.016499,0.002911,-0.000520,-0.036911,-0.000215,-0.000191,-0.008035,0.050577,-0.000031,-0.000019,-0.000177,0.000000,-0.000042,-0.000045
1770725379.512293,-0.486968,-0.219784,-0.283820,0.078540,-0.094258,-0.721817,0.000021,-0.000128,0.001077,-0.000000,0.000010,-0.000750,0.014954,-0.009997,-0.002665,-0.072392,0.091453,0.032500,-0.064647,-0.204570,-0.612475,-0.014954,0.009997,0.502665,0.000866,-0.006951,2.001716,-0.000866,0.006951,-0.001716,0.005192,0.013027,-0.001468,0.000053,-0.009906,-0.005474,0.000021,-0.000128,0.001075,-0.000000,0.000010,-0.000749
1770725459.812314,0.455663,0.298104,0.365814,0.408407,-0.785105,0.077116,-0.000132,0.000347,-0.004531,0.000000,-0.000293,0.001423,0.081293,0.009995,0.004067,-0.165657,0.155827,0.055524,0.008793,0.198683,-0.674949,-0.081293,-0.009995,0.495933,-0.001718,0.006830,1.998932,0.001718,-0.006830,0.001068,-0.003465,-0.013680,-0.000010,0.000081,0.009292,0.008909,-0.000132,0.000347,-0.004526,0.000000,-0.000293,0.001422
1770725489.912278,0.157060,-0.125803,0.456585,0.534071,-0.109917,-0.708234,0.000020,0.000139,-0.001054,0.000000,-0.000039,0.001375,0.052380,-0.002076,-0.010483,-0.129602,0.133479,0.037623,-0.049353,0.192736,-0.674478,-0.052380,0.002076,0.510483,0.008552,-0.002808,1.996020,-0.008552,0.002808,0.003980,-0.012176,0.013019,0.004638,0.000043,-0.000974,-0.021026,0.000019,0.000139,-0.001053,0.000000,-0.000039,0.001374
1770725539.212262,-0.455523,0.267041,-0.722781,-0.581195,-0.612647,0.062636,-0.000008,-0.000005,0.000215,-0.000000,0.000037,0.000196,0.022910,-0.009997,-0.004110,-0.085603,0.103348,0.029292,-0.064891,-0.060375,-0.643035,-0.022910,0.009997,0.504110,0.005914,-0.007043,2.000489,-0.005914,0.007043,-0.000489,-0.003544,0.018036,-0.000111,0.000082,-0.009797,-0.008438,-0.000008,-0.000005,0.000215,-0.000000,0.000037,0.000195
1770725595.712269,-0.377018,0.141377,-0.094066,-0.753982,-1.539342,-0.691225,0.000027,-0.000005,-0.000182,-0.000000,-0.000039,0.000075,0.030879,0.009994,0.001777,-0.117216,0.102740,0.067770,-0.037539,0.224200,-0.683730,-0.030879,-0.009994,0.498223,-0.000163,-0.001341,1.999568,0.000163,0.001341,0.000432,0.001571,0.002185,0.000484,0.000035,0.009869,0.003857,0.000027,-0.000005,-0.000182,-0.000000,-0.000039,0.000075
1770725653.712261,0.534077,-0.455526,-0.125581,0.282743,-1.130969,0.612636,-0.000006,-0.000005,-0.000083,0.000000,-0.000005,-0.000025,0.063722,-0.009981,-0.001324,-0.133359,0.145320,-0.036481,-0.044748,-0.101893,-0.637293,-0.063722,0.009981,0.501324,-0.002285,0.005612,2.000501,0.002285,-0.005612,-0.000501,-0.001380,-0.011970,-0.001279,0.000026,-0.009782,-0.003274,-0.000006,-0.000005,-0.000083,0.000000,-0.000005,-0.000025
1770725683.712272,0.345552,-0.659714,0.125339,0.753982,-1.005368,-0.659515,0.000023,-0.000021,0.000325,0.000000,0.000058,-0.000220,0.034863,-0.005367,-0.009790,-0.103959,0.111679,0.023921,-0.047295,-0.137861,-0.631143,-0.034863,0.005367,0.509790,0.001667,-0.006888,1.999609,-0.001667,0.006888,0.000391,0.003807,0.013615,0.000886,0.000105,-0.004677,-0.019735,0.000023,-0.000021,0.000325,0.000000,0.000058,-0.000219
1770725713.812227,0.047124,-0.031418,-0.738289,-0.267035,-1.052434,-0.031419,-0.000001,0.000002,0.000015,-0.000000,0.000001,0.000003,0.046654,-0.003804,0.001565,-0.119118,0.123796,0.019363,-0.038873,-0.163162,-0.624359,-0.046654,0.003804,0.498435,-0.001967,-0.000541,2.002438,0.001967,0.000541,-0.002438,0.003978,-0.000816,-0.002461,-0.000012,-0.003942,0.002946,-0.000001,0.000002,0.000015,-0.000000,0.000001,0.000003
1770725743.812248,0.628313,0.062517,0.270744,-0.062832,-0.502655,-0.329791,0.000006,0.000315,-0.003709,0.000000,-0.000000,-0.000076,0.093860,0.008464,0.015989,-0.169691,0.160544,0.022527,0.050131,-0.120665,-0.633001,-0.093860,-0.008464,0.484011,-0.012716,0.012303,1.997536,0.012716,-0.012303,0.002464,0.011071,-0.033655,-0.000790,0.000270,0.005424,0.032597,0.000006,0.000315,-0.003705,0.000000,-0.000000,-0.000076
1770725788.612244,-0.785231,-0.063623,0.605466,0.738274,-0.800082,0.625300,-0.000167,0.000791,-0.008563,0.000000,-0.001024,0.003018,-0.040184,0.009988,-0.018887,0.079181,-0.096899,0.078840,-0.055642,0.107410,-0.654690,0.040184,-0.009988,0.518887,0.013351,-0.023226,1.998429,-0.013351,0.023226,0.001571,-0.000134,0.053546,-0.000581,-0.000377,0.008454,-0.038104,-0.000167,0.000790,-0.008554,0.000000,-0.001023,0.003015
1770725818.612277,-0.738228,-0.267142,0.205701,0.738274,-0.738008,0.658986,-0.000047,0.000106,-0.001498,0.000000,-0.000266,0.000748,-0.021845,-0.004886,0.004734,0.054292,-0.031840,0.061983,-0.075999,0.013925,-0.646678,0.021845,0.004886,0.495266,0.008805,-0.004338,1.996415,-0.008805,0.004338,0.003585,-0.011376,0.016060,0.003176,-0.000046,-0.004673,0.009563,-0.000047,0.000106,-0.001496,0.000000,-0.000266,0.000747
1770725850.912263,0.565463,-0.392631,0.030701,0.722566,-0.392776,0.597543,0.000023,-0.000068,0.000715,-0.000000,0.000077,-0.000640,0.059452,-0.009985,0.020976,-0.130458,0.142759,-0.032663,-0.047894,-0.176135,-0.621402,-0.059452,0.009985,0.479024,-0.007323,0.021338,1.995901,0.007323,-0.021338,0.004099,-0.006706,-0.044738,0.001372,-0.000418,-0.012447,0.041242,0.000023,-0.000068,0.000714,-0.000000,0.000077,-0.000640
1770725880.912292,0.109960,-0.329860,-0.219855,0.157080,-1.350884,-0.455561,-0.000004,-0.000008,-0.000057,-0.000000,-0.000001,0.000031,0.042017,0.009210,-0.002030,-0.124763,0.111261,0.053497,0.018027,-0.093403,-0.638734,-0.042017,-0.009210,0.502030,-0.007214,0.002948,2.000797,0.007214,-0.002948,-0.000797,0.009793,-0.012052,-0.001394,-0.000037,0.009363,-0.003665,-0.000004,-0.000008,-0.000057,-0.000000,-0.000001,0.000031
1770725954.312341,0.157100,-0.722553,-0.346342,-0.361283,-0.785465,-0.031707,-0.000020,-0.000013,0.000766,-0.000000,0.000066,0.000291,0.041002,-0.009990,-0.002041,-0.101951,0.115941,-0.042354,-0.035410,-0.309507,-0.566779,-0.041002,0.009990,0.502041,-0.003208,-0.000488,1.999965,0.003208,0.000488,0.000035,0.006088,-0.002232,0.000004,0.000041,-0.009804,-0.004484,-0.000020,-0.000013,0.000766,-0.000000,0.000066,0.000291
1770725990.812289,0.094249,-0.753980,0.691130,0.738274,-0.015708,-0.109957,-0.000002,-0.000002,0.000020,0.000000,0.000000,0.000001,0.043649,0.009999,0.001741,-0.121901,0.106989,0.043496,0.039009,-0.256475,-0.592665,-0.043649,-0.009999,0.498259,-0.006494,-0.001983,1.999558,0.006494,0.001983,0.000442,0.013295,-0.002732,0.000189,0.000035,0.009827,0.003910,-0.000002,-0.000002,0.000020,0.000000,0.000000,0.000001
1770726020.812297,-0.172777,-0.753985,-0.345611,-0.738274,-1.570803,0.486931,-0.000011,0.000003,0.000036,-0.000000,0.000006,0.000016,0.054945,-0.000766,0.002703,-0.124542,0.125684,-0.030324,0.025182,-0.264073,-0.588988,-0.054945,0.000766,0.497297,-0.001760,0.004716,2.000309,0.001760,-0.004716,-0.000309,-0.001404,-0.009927,-0.000856,-0.000004,-0.001060,0.005350,-0.000011,0.000003,0.000036,-0.000000,0.000006,0.000016
1770726102.012243,-0.047121,-0.188505,0.141987,0.015708,-1.021018,-0.251421,-0.000003,0.000010,-0.000616,0.000000,0.000000,0.000093,0.038615,0.009991,0.001824,-0.124227,0.111626,0.063351,-0.032275,0.183049,-0.671211,-0.038615,-0.009991,0.498176,0.004328,0.001092,2.000182,-0.004328,-0.001092,-0.000182,-0.008640,0.002216,-0.000010,0.000036,0.009832,0.004026,-0.000003,0.000010,-0.000615,0.000000,0.000000,0.000093
1770726132.012296,-0.172803,0.659753,-0.549708,-0.361283,-1.507954,-0.329903,0.000015,-0.000019,-0.000071,-0.000000,-0.000011,0.000036,0.037843,0.006932,0.000965,-0.122342,0.113779,0.061383,-0.041788,0.215706,-0.680026,-0.037843,-0.006932,0.499035,0.003711,0.001123,2.005001,-0.003711,-0.001123,-0.005001,-0.007618,0.001765,-0.004880,0.000013,0.006847,0.002188,0.000015,-0.000019,-0.000071,-0.000000,-0.000011,0.000036
1770726177.212267,-0.015816,0.219486,0.555338,-0.329867,-0.895141,-0.234824,0.000108,0.000425,-0.005559,0.000000,-0.000213,-0.000796,0.050370,0.009992,0.003907,-0.141417,0.129982,0.070397,-0.043043,0.283314,-0.705163,-0.050370,-0.009992,0.496093,0.000700,0.003608,1.999456,-0.000700,-0.003608,0.000544,-0.004656,-0.005696,0.000303,0.000078,0.009576,0.008298,0.000108,0.000425,-0.005553,0.000000,-0.000213,-0.000795
1770726276.312284,0.424091,-0.785388,-0.189094,0.329867,-0.801138,0.612655,0.000024,-0.000010,0.000599,0.000000,0.000032,-0.000044,0.035965,-0.009994,-0.001908,-0.098410,0.112164,-0.030733,-0.044173,-0.284010,-0.580098,-0.035965,0.009994,0.501908,-0.004973,-0.003663,2.000016,0.004973,0.003663,-0.000016,0.012231,0.001632,0.000165,0.000038,-0.009840,-0.004168,0.000024,-0.000010,0.000598,0.000000,0.000032,-0.000044
1770726375.612337,0.267285,0.595841,0.670668,0.706858,-0.894302,-0.098365,-0.000250,0.001061,-0.010933,0.000000,-0.001052,0.004117,0.053588,0.009983,0.002594,-0.141990,0.131187,0.065097,-0.035874,0.241263,-0.689106,-0.053588,-0.009983,0.497406,0.003622,0.003176,2.000192,-0.003622,-0.003176,-0.000192,-0.009389,-0.002116,-0.000212,0.000052,0.009681,0.005708,-0.000249,0.001060,-0.010922,0.000000,-0.001051,0.004113
1770726405.712284,-0.329957,0.628025,0.506894,-0.157080,-0.926718,0.299298,0.000090,0.000293,-0.004240,-0.000000,-0.000052,-0.000846,0.016153,0.007688,-0.014966,-0.093433,0.080534,0.063740,-0.042652,0.272964,-0.701321,-0.016153,-0.007688,0.514966,0.009537,-0.008273,2.000349,-0.009537,0.008273,-0.000349,-0.008445,0.023771,0.000101,-0.000230,0.008163,-0.029774,0.000090,0.000293,-0.004235,-0.000000,-0.000052,-0.000846
1770726447.912266,-0.376998,-0.282810,0.173735,-0.125664,-0.628320,-0.518346,0.000007,0.000067,-0.000948,0.000000,0.000002,-0.000017,0.014270,-0.009977,-0.001522,-0.073805,0.096028,0.037382,-0.071916,0.205396,-0.679306,-0.014270,0.009977,0.501522,0.008067,-0.001869,1.997683,-0.008067,0.001869,0.002317,-0.012361,0.010991,0.002349,0.000030,-0.009923,-0.003182,0.000007,0.000067,-0.000947,0.000000,0.000002,-0.000017
1770726477.912409,-0.424078,0.172612,0.488532,-0.644026,-0.157085,-0.391791,-0.000037,0.000175,-0.001585,-0.000000,0.000006,-0.000908,0.004591,0.006262,-0.004205,-0.075730,0.058754,0.067467,-0.047637,0.241179,-0.688677,-0.004591,-0.006262,0.504205,0.000077,-0.007138,2.005289,-0.000077,0.007138,-0.005289,0.006722,0.012586,-0.005268,-0.000053,0.006294,-0.008373,-0.000037,0.000175,-0.001583,-0.000000,0.000006,-0.000908
1770726508.012331,0.722592,0.266422,0.429717,-0.251327,-0.157121,-0.375425,-0.000026,0.000613,-0.005602,0.000000,0.000041,-0.001566,0.100422,-0.009366,0.035718,-0.172970,0.181934,-0.014793,-0.054431,0.133097,-0.658468,-0.100422,0.009366,0.464282,-0.009862,0.026507,1.991987,0.009862,-0.026507,0.008013,-0.006171,-0.056692,0.002276,-0.000668,-0.016464,0.070064,-0.000026,0.000612,-0.005596,0.000000,0.000041,-0.001565
1770726538.112240,-0.408400,0.109970,-0.565436,0.282743,-1.492252,0.125679,-0.000007,-0.000015,-0.000051,0.000000,-0.000005,-0.000015,0.001714,0.001033,-0.034691,-0.053589,0.050818,0.050258,-0.047293,0.153921,-0.664776,-0.001714,-0.001033,0.534691,0.007975,-0.015986,1.997680,-0.007975,0.015986,0.002320,0.002568,0.035598,0.002376,-0.000072,0.001151,-0.069310,-0.000007,-0.000015,-0.000051,0.000000,-0.000005,-0.000015
1770726568.112315,-0.596909,0.565545,-0.785123,-0.062832,-1.162389,0.691329,0.000006,-0.000059,-0.000275,-0.000000,-0.000000,-0.000179,0.001408,-0.000764,-0.004070,-0.058922,0.061086,0.057780,-0.059987,0.148869,-0.662582,-0.001408,0.000764,0.504070,0.004593,-0.008878,2.002657,-0.004593,0.008878,-0.002657,0.000533,0.019968,-0.002626,0.000006,-0.000752,-0.008132,0.000006,-0.000059,-0.000275,-0.000000,-0.000000,-0.000179
1770726616.312261,-0.534203,0.031036,0.444475,-0.329867,-0.848004,0.630186,0.000132,0.000380,-0.004652,-0.000000,-0.000226,-0.001867,0.001006,0.009987,-0.000093,-0.073550,0.046691,0.071908,-0.044063,0.253349,-0.693938,-0.001006,-0.009987,0.500093,0.001203,-0.003519,2.000002,-0.001203,0.003519,-0.000002,0.001262,0.007322,-0.000007,-0.000002,0.009978,-0.000177,0.000132,0.000380,-0.004647,-0.000000,-0.000226,-0.001865
