t,current_joint_0,current_joint_1,current_joint_2,current_joint_3,current_joint_4,current_joint_5,nominal_err_0,nominal_err_1,nominal_err_2,nominal_err_3,nominal_err_4,nominal_err_5,rpy_err_0,rpy_err_1,rpy_err_2,setpoints_0,setpoints_1,setpoints_2,setpoints_3,setpoints_4,setpoints_5,vehicle_rpy_0,vehicle_rpy_1,vehicle_rpy_2,vehicle_xyz_0,vehicle_xyz_1,vehicle_xyz_2,xyz_err_0,xyz_err_1,xyz_err_2,zeta_0,zeta_1,zeta_2,zeta_3,zeta_4,zeta_5,zeta_6,zeta_7,zeta_8,zeta_9,zeta_10,zeta_11
1770726646.312270,-0.047085,0.314167,0.016282,0.471239,-1.083766,0.675479,-0.000039,-0.000008,-0.000574,0.000000,-0.000084,-0.000036,0.029738,0.005925,0.013152,-0.116484,0.108325,0.068238,-0.053129,0.271313,-0.700384,-0.029738,-0.005925,0.486848,-0.002027,0.007548,2.000775,0.002027,-0.007548,-0.000775,-0.003480,-0.015194,-0.001206,0.000156,0.005135,0.026441,-0.000039,-0.000008,-0.000573,0.000000,-0.000084,-0.000036
1770726720.512278,0.109951,-0.361288,-0.596932,0.565487,-1.350890,0.078543,0.000005,0.000005,0.000030,0.000000,0.000005,-0.000003,0.024647,-0.009984,-0.001267,-0.089718,0.105630,0.025949,-0.061495,-0.118290,-0.634931,-0.024647,0.009984,0.501267,-0.002458,-0.000250,2.000085,0.002458,0.000250,-0.000085,0.004549,-0.001920,-0.000087,0.000025,-0.009909,-0.002777,0.000005,0.000005,0.000030,0.000000,0.000005,-0.000003
1770726750.612276,-0.596877,0.628349,-0.596759,0.455531,-1.413689,0.298488,-0.000026,-0.000031,-0.000143,-0.000000,-0.000028,-0.000037,-0.018364,0.008619,-0.014545,0.012913,-0.058337,0.075165,-0.049125,0.069988,-0.649030,0.018364,-0.008619,0.514545,0.000262,-0.016723,2.004786,-0.000262,0.016723,-0.004786,0.015945,0.029249,-0.005457,-0.000250,0.008075,-0.029213,-0.000026,-0.000031,-0.000143,-0.000000,-0.000028,-0.000037
1770726780.612303,0.612604,0.377003,0.078828,-0.141372,-1.256632,-0.267095,0.000007,-0.000012,-0.000288,-0.000000,-0.000005,0.000059,0.100053,0.007626,0.042661,-0.178622,0.171729,0.041497,0.026321,0.046126,-0.646437,-0.100053,-0.007626,0.457339,-0.016391,0.027228,1.991482,0.016391,-0.027228,0.008518,0.005426,-0.063801,0.002106,0.000649,-0.000934,0.085570,0.000007,-0.000012,-0.000288,-0.000000,-0.000005,0.000059
1770726810.612317,0.581245,0.596790,-0.186924,0.251327,-0.471220,0.533583,-0.000051,0.000112,-0.001572,0.000000,-0.000019,0.000488,0.084334,0.000610,-0.000444,-0.158882,0.158456,-0.016772,0.020408,0.040653,-0.646502,-0.084334,-0.000610,0.500444,-0.004694,0.011251,1.997277,0.004694,-0.011251,0.002723,-0.002556,-0.024365,0.000672,-0.000001,0.000682,-0.000832,-0.000050,0.000112,-0.001570,0.000000,-0.000018,0.000487
1770726887.312241,0.094244,-0.518381,-0.691654,0.157080,-0.801117,-0.204039,0.000004,0.000019,0.000504,-0.000000,0.000010,-0.000165,0.028919,-0.009988,-0.002128,-0.088879,0.104738,-0.020666,-0.051410,-0.293868,-0.575021,-0.028919,0.009988,0.502128,-0.000650,-0.005941,2.000574,0.000650,0.005941,-0.000574,0.006857,0.009791,-0.000222,0.000042,-0.009851,-0.004537,0.000004,0.000018,0.000503,-0.000000,0.000010,-0.000164
1770726946.812272,-0.706867,0.141373,-0.518197,-0.502655,-0.863912,0.518499,0.000008,-0.000001,-0.000166,-0.000000,-0.000026,-0.000136,0.007548,0.009990,-0.000445,-0.083051,0.060087,0.069315,-0.038955,-0.161368,-0.625598,-0.007548,-0.009990,0.500445,0.001150,-0.005456,1.999589,-0.001150,0.005456,0.000411,0.003218,0.010663,0.000459,-0.000009,0.009987,-0.000813,0.000008,-0.000001,-0.000166,-0.000000,-0.000026,-0.000136
1770726999.212351,0.361212,0.125125,0.365949,-0.204204,-0.172709,0.520925,0.000071,0.000539,-0.004666,0.000000,-0.000079,-0.002562,0.075603,0.009986,0.007233,-0.157869,0.147568,0.045893,0.032251,0.090382,-0.651471,-0.075603,-0.009986,0.492767,-0.004600,0.012279,1.997854,0.004600,-0.012279,0.002146,-0.003487,-0.026052,0.000211,0.000144,0.008856,0.015163,0.000071,0.000539,-0.004661,0.000000,-0.000079,-0.002559
1770727033.212318,-0.675583,0.439450,0.113924,-0.565487,-0.455220,-0.327201,0.000141,0.000373,-0.003969,-0.000000,-0.000311,-0.002666,-0.012149,0.009995,-0.025035,-0.028446,-0.046833,0.067675,-0.039718,0.173566,-0.668740,0.012149,-0.009995,0.525035,0.012607,-0.016575,2.000705,-0.012607,0.016575,-0.000705,-0.005203,0.041270,-0.001154,-0.000499,0.009377,-0.050135,0.000141,0.000372,-0.003965,-0.000000,-0.000311,-0.002664
1770727063.312283,-0.785406,0.141394,-0.502506,-0.188496,-1.178094,0.597007,0.000008,-0.000022,-0.000149,0.000000,-0.000003,-0.000105,-0.008392,-0.004345,-0.001329,-0.014424,0.045284,0.054784,-0.069599,0.138450,-0.661214,0.008392,0.004345,0.501329,0.010839,-0.005554,1.996514,-0.010839,0.005554,0.003486,-0.013673,0.020166,0.003255,0.000012,-0.004363,-0.002620,0.000008,-0.000022,-0.000149,0.000000,-0.000003,-0.000104
1770727100.612258,0.376991,-0.267012,0.109766,0.486947,-0.109956,0.125856,-0.000000,-0.000023,0.000190,0.000000,0.000000,-0.000193,0.058147,-0.009977,0.012141,-0.129770,0.142123,-0.027574,-0.050972,-0.125655,-0.633712,-0.058147,0.009977,0.487859,-0.004331,0.014641,1.996720,0.004331,-0.014641,0.003280,-0.006100,-0.030033,0.001473,-0.000242,-0.011359,0.023636,-0.000000,-0.000023,0.000190,0.000000,0.000000,-0.000192
1770727130.712266,0.314131,0.769651,-0.517688,-0.172788,-0.486929,0.204513,0.000028,0.000039,-0.000675,-0.000000,-0.000018,-0.000309,0.063643,0.004399,0.003267,-0.143446,0.137245,0.035792,0.021436,-0.075020,-0.640241,-0.063643,-0.004399,0.496733,-0.008442,0.007008,2.003760,0.008442,-0.007008,-0.003760,0.008139,-0.020065,-0.005079,0.000029,0.003970,0.006794,0.000028,0.000039,-0.000674,-0.000000,-0.000018,-0.000309
1770727195.512264,-0.439849,0.691095,0.362787,-0.047124,-1.083847,0.188686,0.000026,0.000056,-0.001504,0.000000,-0.000002,-0.000190,0.003709,0.009980,-0.001507,-0.077300,0.053473,0.071379,-0.044491,0.240318,-0.689384,-0.003709,-0.009980,0.501507,0.005347,-0.005748,1.999291,-0.005347,0.005748,0.000709,-0.003839,0.015203,0.000803,-0.000030,0.009981,-0.002974,0.000026,0.000056,-0.001503,0.000000,-0.000002,-0.000190
1770727225.612250,0.502938,0.626709,0.674375,0.644026,-0.674152,-0.557402,-0.000283,0.001610,-0.014641,0.000000,-0.001291,0.007623,0.076430,0.002535,0.030287,-0.162232,0.160377,0.058574,-0.053222,0.224466,-0.683300,-0.076430,-0.002535,0.469713,-0.005722,0.019702,1.995513,0.005722,-0.019702,0.004487,-0.007611,-0.040503,0.001413,0.000153,-0.002095,0.060530,-0.000283,0.001608,-0.014626,0.000000,-0.001289,0.007615
1770727255.612287,-0.455398,0.109556,0.381861,0.644026,-0.831914,0.013565,-0.000133,0.000400,-0.004870,0.000000,-0.000608,0.002143,-0.011611,0.004527,-0.037188,0.019850,-0.040615,0.055386,-0.042573,0.246988,-0.692737,0.011611,-0.004527,0.537188,0.011446,-0.013962,1.992341,-0.011446,0.013962,0.007659,-0.005338,0.035756,0.007261,-0.000336,0.003660,-0.074349,-0.000133,0.000400,-0.004865,0.000000,-0.000607,0.002140
1770727329.112339,-0.298446,-0.455518,-0.204573,-0.157080,-0.722570,-0.314186,-0.000005,-0.000013,0.000370,-0.000000,0.000003,0.000027,0.025881,-0.009988,-0.000837,-0.090704,0.106392,0.022006,-0.059801,-0.160581,-0.625620,-0.025881,0.009988,0.500837,-0.002621,0.000031,2.000010,0.002621,-0.000031,-0.000010,0.004564,-0.002570,-0.000031,0.000017,-0.009931,-0.001931,-0.000005,-0.000013,0.000370,-0.000000,0.000003,0.000027
1770727359.212272,0.753876,-0.392827,0.488979,-0.534071,-1.319298,-0.754268,0.000106,0.000128,-0.002032,-0.000000,-0.000171,0.000285,0.111211,-0.001301,0.023118,-0.174992,0.175762,-0.055891,0.053421,-0.197612,-0.612868,-0.111211,0.001301,0.476882,-0.018069,0.024499,1.994061,0.018069,-0.024499,0.005939,0.009598,-0.060348,-0.000756,-0.000060,-0.006418,0.045761,0.000106,0.000128,-0.002030,-0.000000,-0.000171,0.000285
1770727441.912304,-0.298705,-0.173931,0.733596,-0.722566,-0.972868,0.475616,0.000254,0.001144,-0.011030,-0.000000,-0.001026,-0.004377,0.033561,0.009994,0.001253,-0.121084,0.107907,0.069578,-0.042709,0.266251,-0.698578,-0.033561,-0.009994,0.498747,0.005061,-0.001520,2.000270,-0.005061,0.001520,-0.000270,-0.007430,0.007506,0.000056,0.000025,0.009894,0.002837,0.000254,0.001143,-0.011019,-0.000000,-0.001025,-0.004373
1770727472.012281,-0.502635,-0.455544,0.314700,0.188496,-1.382288,0.455688,-0.000020,0.000013,-0.000541,0.000000,-0.000012,-0.000157,-0.003572,-0.006401,-0.016089,-0.024155,0.055712,0.043791,-0.066621,0.235599,-0.688221,0.003572,0.006401,0.516089,0.014047,-0.008604,1.996144,-0.014047,0.008604,0.003856,-0.015952,0.028814,0.003648,0.000206,-0.006510,-0.032121,-0.000020,0.000013,-0.000540,0.000000,-0.000012,-0.000157
1770727505.812257,0.424057,0.549580,-0.218029,-0.722566,-0.376743,0.520851,0.000058,0.000198,-0.001882,-0.000000,-0.000248,-0.002488,0.076706,-0.009989,0.021671,-0.151909,0.162515,0.011506,-0.058886,0.141712,-0.659967,-0.076706,0.009989,0.478329,-0.004909,0.017043,2.000261,0.004909,-0.017043,-0.000261,-0.006963,-0.034617,-0.002992,-0.000432,-0.013267,0.042405,0.000058,0.000198,-0.001880,-0.000000,-0.000248,-0.002486
1770727535.812289,-0.675419,0.141256,0.110957,-0.094248,-0.015707,-0.612974,-0.000024,0.000115,-0.001002,0.000000,-0.000001,0.000363,-0.009326,-0.003710,-0.030515,0.024836,0.026054,0.048143,-0.060112,0.114412,-0.656833,0.009326,0.003710,0.530515,0.009605,-0.016626,1.995657,-0.009605,0.016626,0.004343,0.000239,0.038401,0.003981,0.000226,-0.004275,-0.060931,-0.000024,0.000115,-0.001001,0.000000,-0.000001,0.000363
1770727565.812327,-0.361276,0.000015,-0.219794,0.157080,-1.288051,-0.706949,-0.000007,-0.000015,-0.000118,0.000000,-0.000002,0.000091,0.005323,0.007316,0.002052,-0.078721,0.060557,0.069055,-0.047317,0.175279,-0.669284,-0.005323,-0.007316,0.497948,-0.000771,-0.006828,2.000604,0.000771,0.006828,-0.000604,0.007865,0.011252,-0.000601,0.000030,0.007287,0.004138,-0.000007,-0.000015,-0.000118,0.000000,-0.000002,0.000091
1770727595.912279,0.204179,-0.015702,-0.094083,-0.612611,-1.492223,-0.251370,0.000025,-0.000006,-0.000165,-0.000000,-0.000033,0.000042,0.077860,0.002377,0.028917,-0.160423,0.158221,0.048233,-0.040307,0.154313,-0.663314,-0.077860,-0.002377,0.471083,-0.009692,0.018963,1.996615,0.009692,-0.018963,0.003385,0.000068,-0.042685,0.000061,0.000137,-0.002126,0.057786,0.000025,-0.000006,-0.000164,-0.000000,-0.000033,0.000042
1770727626.012281,0.644026,0.392542,0.079797,-0.565487,-0.172732,0.284319,0.000001,0.000157,-0.001257,0.000000,-0.000056,-0.001576,0.089763,-0.007365,0.004717,-0.159956,0.167631,-0.038459,-0.032176,0.058923,-0.647380,-0.089763,0.007365,0.495283,-0.004910,0.015163,1.998088,0.004910,-0.015163,0.001912,-0.005781,-0.031359,-0.000948,-0.000069,-0.008173,0.008726,0.000001,0.000157,-0.001256,0.000000,-0.000056,-0.001574
1770727690.912237,0.675426,-0.502679,-0.706993,0.502655,-1.225239,0.502642,0.000016,0.000024,0.000134,0.000000,0.000018,0.000012,0.040093,-0.009995,-0.003192,-0.103820,0.117782,-0.030191,-0.046716,-0.242523,-0.598354,-0.040093,0.009995,0.503192,-0.000166,-0.005224,2.001191,0.000166,0.005224,-0.001191,0.005335,0.009022,-0.000776,0.000064,-0.009721,-0.006772,0.000016,0.000024,0.000134,0.000000,0.000018,0.000012
1770727774.112280,-0.518262,-0.314560,0.680563,0.376991,-1.162205,0.675687,-0.000101,0.000401,-0.005121,-0.000000,-0.000184,-0.000245,-0.014021,0.009992,-0.001164,-0.032730,-0.044787,0.073758,-0.048615,0.222123,-0.683120,0.014021,-0.009992,0.501164,0.006061,-0.004616,1.999862,-0.006061,0.004616,0.000138,-0.006189,0.013908,0.000005,-0.000023,0.009948,-0.002465,-0.000101,0.000400,-0.005116,-0.000000,-0.000184,-0.000244
1770727804.112291,0.565509,0.047135,-0.109751,0.376991,-1.350868,-0.581314,-0.000022,-0.000011,-0.000205,-0.000000,-0.000017,0.000119,0.078397,-0.000231,0.038149,-0.161456,0.162685,0.049774,-0.053628,0.180466,-0.670116,-0.078397,0.000231,0.461851,-0.007218,0.026379,1.994711,0.007218,-0.026379,0.005289,-0.010575,-0.053858,0.001067,-0.000018,-0.006199,0.075970,-0.000022,-0.000011,-0.000204,-0.000000,-0.000017,0.000119
1770727834.212232,0.455579,0.423738,0.191577,0.392699,-0.188381,-0.489926,-0.000048,0.000377,-0.003082,0.000000,-0.000115,0.002979,0.077433,-0.000201,0.003008,-0.156559,0.157228,0.032363,-0.035462,0.172425,-0.667583,-0.077433,0.000201,0.496992,-0.004758,0.013982,1.999427,0.004758,-0.013982,0.000573,-0.004963,-0.029046,-0.001681,-0.000001,-0.000665,0.005976,-0.000048,0.000376,-0.003079,0.000000,-0.000114,0.002976
1770727864.212236,-0.628523,-0.283608,0.700302,-0.518363,-0.847646,-0.233376,0.000204,0.000865,-0.009151,-0.000000,-0.000584,-0.002244,-0.005631,0.009302,-0.034330,-0.046703,-0.027396,0.063157,-0.032518,0.224339,-0.684587,0.005631,-0.009302,0.534330,0.009748,-0.017583,1.995074,-0.009748,0.017583,0.004926,0.001176,0.040180,0.004684,-0.000637,0.008907,-0.068641,0.000204,0.000864,-0.009142,-0.000000,-0.000583,-0.002241
1770727894.212272,-0.204244,0.643779,0.050055,-0.109956,-0.424120,-0.345245,0.000040,0.000248,-0.002931,0.000000,0.000005,-0.000331,0.024404,0.005618,0.009078,-0.107524,0.099052,0.066436,-0.051614,0.246875,-0.690821,-0.024404,-0.005618,0.490922,0.001611,-0.000050,2.005320,-0.001611,0.000050,-0.005320,-0.002820,0.001734,-0.005258,0.000102,0.005168,0.018270,0.000040,0.000247,-0.002928,0.000000,0.000005,-0.000330
1770727924.312291,-0.392731,0.644063,-0.628098,-0.502655,-1.303720,-0.219901,0.000032,-0.000036,-0.000220,-0.000000,-0.000041,-0.000011,0.023887,-0.002093,0.000988,-0.099337,0.103469,0.052646,-0.060084,0.234406,-0.687416,-0.023887,0.002093,0.499012,0.003371,0.001308,1.998104,-0.003371,-0.001308,0.001896,-0.007168,0.000883,0.001901,-0.000004,-0.002137,0.001923,0.000032,-0.000036,-0.000220,-0.000000,-0.000041,-0.000011
1770727957.712274,0.204294,0.078163,0.633274,0.125664,-1.099521,-0.723840,-0.000090,0.000376,-0.004955,0.000000,-0.000037,0.001273,0.061353,0.009998,0.015146,-0.153743,0.142649,0.072544,-0.044440,0.274043,-0.701135,-0.061353,-0.009998,0.484854,-0.006903,0.009375,1.998748,0.006903,-0.009375,0.001252,0.003484,-0.023032,-0.000197,0.000302,0.008114,0.030815,-0.000090,0.000376,-0.004951,0.000000,-0.000037,0.001272
1770728026.512244,0.329867,0.172789,-0.267048,0.549779,-0.172788,0.361298,0.000000,-0.000001,0.000013,0.000000,0.000000,-0.000015,0.057660,-0.009980,-0.002751,-0.128764,0.140511,-0.024412,-0.050670,0.044101,-0.646893,-0.057660,0.009980,0.502751,-0.002121,0.001376,2.000216,0.002121,-0.001376,-0.000216,0.002390,-0.004433,-0.000448,0.000055,-0.009636,-0.006062,0.000000,-0.000001,0.000013,0.000000,0.000000,-0.000015
1770728080.712292,-0.722563,0.015720,-0.707185,0.000000,-0.502652,-0.738184,-0.000003,-0.000012,0.000326,-0.000000,-0.000003,-0.000090,0.005961,-0.009998,-0.003363,-0.055513,0.078583,0.040803,-0.068980,-0.215639,-0.609000,-0.005961,0.009998,0.503363,0.002128,-0.010310,2.000595,-0.002128,0.010310,-0.000595,0.006218,0.020099,-0.000413,0.000067,-0.009948,-0.006778,-0.000003,-0.000012,0.000326,-0.000000,-0.000003,-0.000090
1770728110.812265,0.549740,-0.691652,0.712816,-0.172788,-0.801054,-0.471097,0.000038,0.000502,-0.005958,-0.000000,-0.000052,-0.000142,0.082011,0.007595,0.022830,-0.159068,0.149851,0.019328,0.049738,-0.186440,-0.617954,-0.082011,-0.007595,0.477170,-0.016502,0.015107,1.992387,0.016502,-0.015107,0.007613,0.015482,-0.042427,0.004026,0.000346,0.003825,0.046081,0.000038,0.000501,-0.005952,-0.000000,-0.000052,-0.000142
1770728140.812337,0.267042,-0.376972,0.204033,0.424115,-0.062827,0.486991,-0.000006,-0.000019,0.000170,0.000000,-0.000005,-0.000044,0.053472,-0.000895,-0.005058,-0.125777,0.126789,-0.010762,-0.011819,-0.191055,-0.616639,-0.053472,0.000895,0.505058,-0.001034,0.000998,2.001580,0.001034,-0.000998,-0.001580,0.000845,-0.002657,-0.001722,0.000009,-0.000353,-0.010139,-0.000006,-0.000019,0.000170,0.000000,-0.000005,-0.000044
1770728173.212291,0.235628,0.157039,-0.219386,0.078540,-0.471236,-0.502809,-0.000008,0.000040,-0.000526,-0.000000,-0.000003,0.000154,0.054432,0.009984,0.001623,-0.136422,0.123509,0.049620,0.029905,-0.111935,-0.635391,-0.054432,-0.009984,0.498377,-0.003301,-0.000786,2.001326,0.003301,0.000786,-0.001326,0.006530,-0.001696,-0.001484,0.000032,0.009783,0.003781,-0.000008,0.000040,-0.000525,-0.000000,-0.000003,0.000154
1770728203.312304,-0.612638,-0.125540,-0.283844,0.722566,-0.330020,-0.453925,0.000027,-0.000124,0.001101,0.000000,0.000153,-0.001606,0.003624,-0.008971,-0.015254,-0.045694,0.072835,0.038328,-0.068454,-0.183659,-0.619997,-0.003624,0.008971,0.515254,0.012897,-0.012055,1.996789,-0.012897,0.012055,0.003211,-0.010583,0.033644,0.003235,0.000273,-0.008852,-0.030509,0.000027,-0.000124,0.001100,0.000000,0.000153,-0.001604
1770728278.812289,0.314093,0.533979,0.347561,-0.361283,-1.036606,-0.156798,0.000066,0.000092,-0.001986,-0.000000,-0.000119,-0.000281,0.080221,0.009983,0.004249,-0.164378,0.154611,0.054322,0.012820,0.189494,-0.672516,-0.080221,-0.009983,0.495751,-0.000891,0.007219,1.998412,0.000891,-0.007219,0.001588,-0.005279,-0.013622,0.000549,0.000085,0.009260,0.009262,0.000066,0.000092,-0.001984,-0.000000,-0.000119,-0.000281
1770728308.912230,0.518149,0.343983,0.769880,-0.314159,-0.580782,-0.043263,0.000214,0.001593,-0.015898,0.000000,-0.000413,-0.003861,0.096331,0.002991,0.007598,-0.174352,0.172251,0.040566,-0.030293,0.193645,-0.673113,-0.096331,-0.002991,0.492402,-0.000395,0.009794,1.997421,0.000395,-0.009794,0.002579,-0.008546,-0.017785,0.000895,0.000045,0.001514,0.015397,0.000214,0.001591,-0.015882,0.000000,-0.000413,-0.003857
1770728338.912263,-0.000076,-0.314414,0.364157,-0.565487,-0.643751,-0.438600,0.000076,0.000255,-0.002874,-0.000000,-0.000275,-0.001223,0.050642,-0.002554,-0.017527,-0.126604,0.130932,0.035133,-0.048469,0.193895,-0.675272,-0.050642,0.002554,0.517527,0.009871,-0.007236,1.993773,-0.009871,0.007236,0.006227,-0.010003,0.021979,0.007318,0.000089,-0.000775,-0.035102,0.000076,0.000255,-0.002871,-0.000000,-0.000275,-0.001222
1770728368.912291,-0.047165,-0.408549,0.504962,-0.235619,-1.068101,-0.722880,0.000041,0.000142,-0.002307,0.000000,-0.000041,0.000313,0.044711,0.005510,-0.003606,-0.128815,0.121656,0.059999,-0.042509,0.228028,-0.684589,-0.044711,-0.005510,0.503606,0.003734,-0.007113,2.002740,-0.003734,0.007113,-0.002740,0.000310,0.016154,-0.002019,-0.000040,0.005821,-0.006952,0.000041,0.000142,-0.002305,0.000000,-0.000041,0.000313
1770728407.512270,0.063049,-0.110950,0.764583,0.565487,-0.941737,0.437845,-0.000217,0.000994,-0.010601,0.000000,-0.000741,0.001978,0.041539,0.009982,0.000460,-0.131285,0.118005,0.071423,-0.042322,0.284650,-0.705160,-0.041539,-0.009982,0.499540,0.001956,-0.004016,2.001855,-0.001956,0.004016,-0.001855,0.000396,0.008986,-0.001485,0.000009,0.009925,0.001333,-0.000217,0.000993,-0.010591,0.000000,-0.000741,0.001976
1770728437.512307,0.141461,0.188384,0.190527,0.518363,-0.926528,-0.032203,-0.000090,0.000112,-0.002032,-0.000000,-0.000242,0.000787,0.046890,0.000806,0.002899,-0.131964,0.131568,0.059585,-0.058707,0.283235,-0.705192,-0.046890,-0.000806,0.497101,0.003459,0.001301,1.999585,-0.003459,-0.001301,0.000415,-0.007314,0.000989,0.000468,0.000005,0.000533,0.005823,-0.000089,0.000112,-0.002029,-0.000000,-0.000241,0.000786
1770728479.712262,-0.424167,-0.408558,0.347444,-0.439823,-0.722440,-0.235025,0.000052,0.000151,-0.001869,-0.000000,-0.000126,-0.000594,0.017552,-0.009987,-0.006131,-0.079368,0.099146,0.036448,-0.069710,0.218896,-0.682754,-0.017552,0.009987,0.506131,0.006916,-0.005367,1.998899,-0.006916,0.005367,0.001101,-0.006897,0.016058,0.001313,0.000122,-0.009761,-0.012422,0.000052,0.000151,-0.001867,-0.000000,-0.000126,-0.000594
1770728509.712288,-0.455569,0.109662,0.238915,-0.047124,-0.455525,0.408912,0.000038,0.000293,-0.003296,0.000000,-0.000006,-0.000505,0.005063,0.002583,-0.005863,-0.071743,0.064026,0.062457,-0.053419,0.235248,-0.687013,-0.005063,-0.002583,0.505863,0.001202,-0.009151,2.003615,-0.001202,0.009151,-0.003615,0.006750,0.017174,-0.003542,-0.000030,0.002640,-0.011701,0.000038,0.000293,-0.003292,0.000000,-0.000006,-0.000505
1770728610.812245,0.298486,-0.502672,-0.771026,-0.738274,-0.738620,-0.268098,-0.000035,0.000018,0.001335,-0.000000,0.000346,0.001062,0.044107,-0.009981,-0.002153,-0.103643,0.116555,-0.048825,-0.021421,-0.337381,-0.550651,-0.044107,0.009981,0.502153,-0.007348,-0.001786,1.999889,0.007348,0.001786,0.000111,0.014584,-0.003945,0.000082,0.000043,-0.009772,-0.004737,-0.000035,0.000018,0.001334,-0.000000,0.000345,0.001061
